Time (s)	Real (E)	Complex (E)
-3.066113417990457e-11	-1.1016393377295346e-13	-1.89880502995916e-14
-3.064413798578858e-11	8.115902659488355e-14	1.8718576669340102e-14
-3.062714179167259e-11	1.7359600167835368e-13	8.895678448612133e-14
-3.0610145597556604e-11	9.293453873805247e-14	1.4202667527168902e-13
-3.0593149403440616e-11	-1.0008404510164465e-13	1.547610744043109e-13
-3.057615320932463e-11	-2.419374045849634e-13	1.266793613274486e-13
-3.055915701520864e-11	-2.1449975822855264e-13	2.9057707461724145e-14
-3.054216082109265e-11	-8.472877998574681e-14	-9.254266696580125e-14
-3.0525164626976664e-11	1.9285151310489292e-14	-1.4361524538381046e-13
-3.0508168432860676e-11	3.7688107831366966e-14	-1.3206572855780357e-13
-3.049117223874469e-11	-4.6900795093482816e-14	-1.008948357431038e-13
-3.04741760446287e-11	-1.957085514181358e-13	-6.182732167651463e-14
-3.045717985051271e-11	-2.6314597455375766e-13	-3.913176732837363e-14
-3.0440183656396725e-11	-1.4326201171523596e-13	-3.5676597777625146e-14
-3.042318746228074e-11	7.43194630834942e-14	-1.219164123823116e-14
-3.040619126816475e-11	2.1137315093212614e-13	4.723830094788974e-14
-3.038919507404876e-11	1.6503798122379408e-13	9.982713714988127e-14
-3.037219887993277e-11	-2.3713678442055224e-14	1.1682487387352689e-13
-3.0355202685816785e-11	-1.9014824167063937e-13	9.894996271607111e-14
-3.03382064917008e-11	-1.9400165059077538e-13	2.2302604699589128e-14
-3.032121029758481e-11	-7.57820934162861e-14	-7.658281407828457e-14
-3.030421410346882e-11	3.308573368139022e-14	-1.141935827758395e-13
-3.0287217909352834e-11	4.662682960135692e-14	-1.0935549463669229e-13
-3.0270221715236846e-11	-4.377982210039183e-14	-1.0568117292454279e-13
-3.025322552112086e-11	-1.7760874499238125e-13	-8.291450929912707e-14
-3.023622932700487e-11	-2.3580931052218954e-13	-4.569890864767033e-14
-3.021923313288888e-11	-1.3058803390904824e-13	-2.353608456867117e-14
-3.0202236938772894e-11	7.958316498394737e-14	-1.1914150343833222e-15
-3.0185240744656906e-11	2.400949216413373e-13	4.114265239348667e-14
-3.016824455054092e-11	2.2657110749957417e-13	6.984468536438509e-14
-3.015124835642493e-11	4.514933679754958e-14	6.544165788615888e-14
-3.013425216230894e-11	-1.48340757931562e-13	4.416984817735324e-14
-3.0117255968192955e-11	-1.859875259571497e-13	-1.0004625026786067e-14
-3.010025977407697e-11	-7.426001496866852e-14	-8.130832205086344e-14
-3.008326357996098e-11	5.3849604877458196e-14	-1.0579356261839536e-13
-3.006626738584499e-11	8.28484956431799e-14	-1.0403852238967926e-13
-3.0049271191729e-11	2.991988556303666e-15	-1.1959883228263053e-13
-3.0032274997613015e-11	-1.0527102134732604e-13	-1.0887365332581992e-13
-3.001527880349703e-11	-1.526026198599483e-13	-5.1043498515975564e-14
-2.999828260938104e-11	-8.174711128914609e-14	5.15691662632409e-15
-2.998128641526505e-11	8.720341051115405e-14	4.1828044555509193e-14
-2.9964290221149064e-11	2.46137265909907e-13	6.818498549462528e-14
-2.9947294027033076e-11	2.6060807720180705e-13	5.721358860030923e-14
-2.993029783291709e-11	9.284368829606243e-14	9.333286757580801e-15
-2.99133016388011e-11	-1.2472913844970517e-13	-3.026632012447208e-14
-2.989630544468511e-11	-1.9659883722005023e-13	-6.367931121925942e-14
-2.9879309250569124e-11	-8.678073499125889e-14	-1.0202631860447813e-13
-2.9862313056453136e-11	7.522572075899424e-14	-1.1174435888474946e-13
-2.984531686233715e-11	1.44201768174842e-13	-1.1089755158031817e-13
-2.982832066822116e-11	9.340109622503004e-14	-1.3906399321301546e-13
-2.981132447410517e-11	1.1840327886680585e-14	-1.387674681011248e-13
-2.9794328279989185e-11	-3.375737732476666e-14	-6.256855059998627e-14
-2.97773320858732e-11	-1.305409376958107e-14	3.31969574064758e-14
-2.976033589175721e-11	9.254367094075546e-14	9.711498163931066e-14
-2.974333969764122e-11	2.290487592132268e-13	1.159225950209878e-13
-2.9726343503525233e-11	2.6324037637371477e-13	6.246945057011704e-14
-2.9709347309409245e-11	1.158173423076203e-13	-3.926020630666257e-14
-2.969235111529326e-11	-1.1662997719499773e-13	-1.0862552395865837e-13
-2.967535492117727e-11	-2.2147820391695287e-13	-1.2799294178048347e-13
-2.965835872706128e-11	-1.16544738208473e-13	-1.316230340745753e-13
-2.9641362532945294e-11	8.270179307275175e-14	-1.2247060156502486e-13
-2.9624366338829306e-11	2.0909120123638213e-13	-1.1947935640430013e-13
-2.960737014471332e-11	2.0501934013500297e-13	-1.5456213830691264e-13
-2.959037395059733e-11	1.4797027570551494e-13	-1.6490963741087583e-13
-2.957337775648134e-11	9.191993339169586e-14	-8.056145146785615e-14
-2.9556381562365354e-11	5.6184535422548274e-14	4.782154887681211e-14
-2.9539385368249366e-11	9.451779861721188e-14	1.4356732077015767e-13
-2.952238917413338e-11	1.9940782857808378e-13	1.650741499132306e-13
-2.950539298001739e-11	2.44530015781209e-13	7.80309861520914e-14
-2.94883967859014e-11	1.214238435725708e-13	-7.289931919820311e-14
-2.9471400591785415e-11	-1.1244667145178235e-13	-1.7479981181019502e-13
-2.945440439766943e-11	-2.4568504294263487e-13	-1.9028018893185545e-13
-2.943740820355344e-11	-1.5667137078777664e-13	-1.6436670738151232e-13
-2.942041200943745e-11	6.545461696525104e-14	-1.3201013108965682e-13
-2.9403415815321463e-11	2.488410858757781e-13	-1.2188786637724676e-13
-2.9386419621205475e-11	3.0168467304213867e-13	-1.581062099491219e-13
-2.936942342708949e-11	2.6924909105892774e-13	-1.7841090933189645e-13
-2.93524272329735e-11	1.9697994740979847e-13	-9.904418961510996e-14
-2.933543103885751e-11	1.1012156095713852e-13	4.550998309533384e-14
-2.9318434844741524e-11	9.24654452903263e-14	1.6690842274180278e-13
-2.9301438650625536e-11	1.6858005459982159e-13	1.965426542968322e-13
-2.928444245650955e-11	2.1886440220575266e-13	8.938497628249172e-14
-2.926744626239356e-11	1.209322206141125e-13	-9.430893358081194e-14
-2.925045006827757e-11	-9.95597588870454e-14	-2.2043281943096186e-13
-2.9233453874161584e-11	-2.512143564826965e-13	-2.4018506085220537e-13
-2.9216457680045597e-11	-1.9066223661247958e-13	-1.955665255622538e-13
-2.919946148592961e-11	2.6545154711678284e-14	-1.379791129323658e-13
-2.918246529181362e-11	2.453751373204623e-13	-1.1523843092000224e-13
-2.916546909769763e-11	3.513920864708315e-13	-1.484352068055275e-13
-2.9148472903581645e-11	3.46411872937918e-13	-1.7718996022648632e-13
-2.913147670946566e-11	2.641598843074874e-13	-1.1337539107723202e-13
-2.911448051534967e-11	1.419694904856627e-13	2.953423190629249e-14
-2.909748432123368e-11	8.559055983401871e-14	1.6426890608590735e-13
-2.9080488127117693e-11	1.403649774051473e-13	2.0043249855502257e-13
-2.9063491933001705e-11	1.9319004850912245e-13	8.35167269558759e-14
-2.9046495738885718e-11	1.199604255027881e-13	-1.1348868705541482e-13
-2.902949954476973e-11	-7.317782858305412e-14	-2.474965530439628e-13
-2.9012503350653742e-11	-2.2742252531541375e-13	-2.7232471029929233e-13
-2.8995507156537754e-11	-2.0059053953958277e-13	-2.195377486259686e-13
-2.8978510962421766e-11	-1.6707667204690686e-14	-1.376277148522182e-13
-2.8961514768305778e-11	2.0293913131760828e-13	-9.923908171905461e-14
-2.894451857418979e-11	3.4276316009744705e-13	-1.305385598201355e-13
-2.8927522380073802e-11	3.6598738722276125e-13	-1.692099567964812e-13
-2.8910526185957814e-11	2.890860852044113e-13	-1.2715554236144861e-13
-2.8893529991841827e-11	1.5417802347627972e-13	3.3384273405949413e-15
-2.887653379772584e-11	7.479591555488425e-14	1.4292427612495938e-13
-2.885953760360985e-11	1.1146336697413327e-13	1.820954352006478e-13
-2.8842541409493863e-11	1.6360735709415224e-13	5.977087233787709e-14
-2.8825545215377875e-11	1.1388669032493765e-13	-1.3697571603303649e-13
-2.8808549021261887e-11	-4.0191357285056566e-14	-2.6278556417779127e-13
-2.87915528271459e-11	-1.7746437927161312e-13	-2.8586754642514e-13
-2.877455663302991e-11	-1.772734701051348e-13	-2.293237830685757e-13
-2.8757560438913923e-11	-4.217741904340854e-14	-1.2589592968483016e-13
-2.8740564244797936e-11	1.4589303719419027e-13	-7.37914555264107e-14
-2.8723568050681948e-11	2.90953778514282e-13	-1.1193043138230379e-13
-2.870657185656596e-11	3.3490895700079094e-13	-1.6843215963176486e-13
-2.8689575662449972e-11	2.7737677633267034e-13	-1.5192659426066568e-13
-2.8672579468333984e-11	1.5281676880459157e-13	-3.4240231271997414e-14
-2.8655583274217996e-11	6.297502279365987e-14	1.138948072800982e-13
-2.8638587080102008e-11	7.848061205033772e-14	1.5947302619053094e-13
-2.862159088598602e-11	1.2246024083241584e-13	3.4054421191416294e-14
-2.8604594691870032e-11	9.259079810632014e-14	-1.579254848597699e-13
-2.8587598497754045e-11	-1.5334222233395322e-14	-2.678326147746231e-13
-2.8570602303638057e-11	-1.1664565703227807e-13	-2.80449144157998e-13
-2.855360610952207e-11	-1.251665765931075e-13	-2.1768838017709914e-13
-2.853660991540608e-11	-3.517332418311745e-14	-9.70286974081205e-14
-2.8519613721290093e-11	1.0514369876909743e-13	-3.9688655644140145e-14
-2.8502617527174105e-11	2.2930073467732246e-13	-9.973797930854775e-14
-2.8485621333058117e-11	2.7710305418461654e-13	-1.872827890310308e-13
-2.846862513894213e-11	2.401990378551512e-13	-1.9978984500237902e-13
-2.845162894482614e-11	1.4123165954703347e-13	-8.810674940294903e-14
-2.8434632750710153e-11	5.261652167020802e-14	8.408491824820945e-14
-2.8417636556594166e-11	4.3893098980584164e-14	1.5144446363024038e-13
-2.8400640362478178e-11	6.947982004143526e-14	3.057905578642904e-14
-2.838364416836219e-11	5.097375836556613e-14	-1.5660387477954135e-13
-2.8366647974246202e-11	-1.1559823514302883e-14	-2.5326618267867976e-13
-2.8349651780130214e-11	-6.413877832020227e-14	-2.519650152825528e-13
-2.8332655586014226e-11	-5.932014169000508e-14	-1.7890533310558263e-13
-2.8315659391898238e-11	5.072425113726487e-15	-4.831315374749488e-14
-2.829866319778225e-11	1.0223649520574107e-13	-3.396710265855643e-16
-2.8281667003666262e-11	1.920217016245485e-13	-9.918647993632213e-14
-2.8264670809550275e-11	2.2279832472704715e-13	-2.305032641864563e-13
-2.8247674615434287e-11	1.9122483241580023e-13	-2.743512084427535e-13
-2.82306784213183e-11	1.1869971590704638e-13	-1.6144514378749372e-13
-2.821368222720231e-11	4.3142448137876744e-14	5.235518716212479e-14
-2.8196686033086323e-11	1.5446345276632054e-14	1.6463023400358602e-13
-2.8179689838970335e-11	1.6334918713542554e-14	6.555438187503517e-14
-2.8162693644854347e-11	-3.1141115924947645e-15	-1.1299454538487491e-13
-2.814569745073836e-11	-3.139004854154186e-14	-2.0395325070749356e-13
-2.812870125662237e-11	-3.378315537976783e-14	-1.9369699650521995e-13
-2.8111705062506384e-11	1.9252408130555643e-15	-1.1129018168471265e-13
-2.8094708868390396e-11	6.622936250127139e-14	1.7469278389778768e-14
-2.8077712674274408e-11	1.398469602352303e-13	3.857566888301702e-14
-2.806071648015842e-11	1.972533442373756e-13	-1.115838120351287e-13
-2.8043720286042432e-11	1.9511481868789544e-13	-2.923920278613693e-13
-2.8026724091926444e-11	1.4402891163482656e-13	-3.6677936554223874e-13
-2.8009727897810456e-11	8.434995965577595e-14	-2.5034137099555687e-13
-2.7992731703694468e-11	3.105863670318654e-14	1.2043286911287008e-14
-2.797573550957848e-11	4.890200585816181e-16	1.8816370255148613e-13
-2.7958739315462493e-11	-1.903566982667133e-14	1.341939032626352e-13
-2.7941743121346505e-11	-5.061275761301441e-14	-2.2569193998077116e-14
-2.7924746927230517e-11	-6.457770647662213e-14	-1.1181875562307024e-13
-2.790775073311453e-11	-2.900224408216615e-14	-1.0307448360941101e-13
-2.789075453899854e-11	4.409454433720441e-14	-1.989049119524248e-14
-2.7873758344882553e-11	1.2915247996418048e-13	9.19765504146297e-14
-2.7856762150766565e-11	2.0240907905215604e-13	7.181295300020791e-14
-2.7839765956650577e-11	2.396225198235596e-13	-1.3212397249323304e-13
-2.782276976253459e-11	1.9971225759891012e-13	-3.581342933136231e-13
-2.78057735684186e-11	1.0802335922022338e-13	-4.586432188599649e-13
-2.7788777374302614e-11	4.063143860216065e-14	-3.4301110682431987e-13
-2.7771781180186626e-11	1.2305371993270966e-14	-4.2419090331423347e-14
-2.7754784986070638e-11	-1.841606190154184e-16	2.0004659439053485e-13
-2.773778879195465e-11	-2.428161799383632e-14	2.108495221643784e-13
-2.7720792597838662e-11	-7.157505273895507e-14	9.642639174455913e-14
-2.7703796403722674e-11	-9.340157200424785e-14	1.4266160187726197e-14
-2.7686800209606686e-11	-4.2815182497110157e-14	1.2119418141508558e-14
-2.7669804015490698e-11	6.076362552022004e-14	8.283958365527576e-14
-2.765280782137471e-11	1.7592053384159344e-13	1.6354271463940103e-13
-2.7635811627258723e-11	2.6550488165140037e-13	9.681122841796864e-14
-2.7618815433142735e-11	2.9616989639294245e-13	-1.5022598815619486e-13
-2.7601819239026747e-11	2.241964728449674e-13	-4.0835243194769046e-13
-2.758482304491076e-11	8.439711354972614e-14	-5.296513534277893e-13
-2.756782685079477e-11	-7.80635177139005e-15	-4.242683165307459e-13
-2.7550830656678783e-11	-1.617463270714283e-14	-1.1034057067407621e-13
-2.7533834462562795e-11	5.516285562074307e-15	1.8048570203947367e-13
-2.7516838268446807e-11	-1.6068615187754624e-15	2.621265714569459e-13
-2.749984207433082e-11	-5.712553243695873e-14	2.1023112219906297e-13
-2.748284588021483e-11	-1.0208719924954272e-13	1.4957049285136598e-13
